Date,Close/Last,Open,High,Low
04/23/2020,1550.58,1550.58,1555.29,1521.95
04/22/2020,1531.84,1531.84,1532.35,1506.56
04/21/2020,1498.24,1498.24,1528.99,1498.24
04/20/2020,1536.95,1536.95,1537.06,1517.06
04/17/2020,1527.62,1526.27,1529.65,1515.17
04/16/2020,1485.10,1485.10,1490.20,1469.77
04/15/2020,1469.48,1469.48,1509.62,1468.06
04/14/2020,1506.23,1506.23,1506.40,1490.34
04/13/2020,1476.39,1476.39,1478.27,1475.47
04/09/2020,1477.15,1477.60,1478.37,1476.77
04/08/2020,1472.78,1472.78,1474.26,1458.53
04/07/2020,1487.10,1487.10,1494.45,1474.73
04/06/2020,1454.39,1454.39,1461.11,1438.83
04/03/2020,1419.13,1423.67,1429.81,1410.76
04/02/2020,1423.07,1423.07,1434.19,1395.38
04/01/2020,1426.27,1426.27,1437.61,1414.13
03/31/2020,1464.48,1464.48,1464.48,1424.71
03/30/2020,1416.39,1416.39,1416.39,1362.47
03/27/2020,1385.99,1390.03,1413.57,1374.75
03/26/2020,1425.10,1425.10,1425.10,1360.71
03/25/2020,1384.79,1384.79,1401.01,1332.80
03/24/2020,1339.43,1339.43,1339.43,1298.61
03/23/2020,1261.57,1261.57,1307.79,1253.34
03/20/2020,1318.59,1338.84,1373.22,1318.59
03/19/2020,1322.36,1322.36,1322.51,1270.76
03/18/2020,1284.37,1284.37,1315.96,1270.91
03/17/2020,1327.05,1327.05,1351.79,1265.23
03/16/2020,1298.19,1298.19,1315.99,1226.32
03/13/2020,1342.88,1425.20,1440.45,1328.34
03/12/2020,1328.90,1328.90,1406.66,1324.07
03/11/2020,1473.58,1473.58,1516.93,1466.85
03/10/2020,1487.43,1487.43,1558.06,1475.90
03/09/2020,1503.93,1503.93,1539.21,1483.40
03/06/2020,1602.38,1604.74,1631.77,1587.10
03/05/2020,1657.41,1657.41,1700.41,1646.08
03/04/2020,1677.32,1677.32,1691.89,1657.37
03/03/2020,1666.19,1666.19,1689.89,1649.78
03/02/2020,1629.19,1629.19,1672.24,1605.70
02/28/2020,1616.10,1619.42,1634.60,1596.78
02/27/2020,1671.16,1671.16,1716.87,1648.22
02/26/2020,1721.67,1721.67,1727.84,1645.27
02/25/2020,1714.38,1714.38,1756.77,1713.00
02/24/2020,1742.03,1742.03,1799.87,1737.00
02/21/2020,1812.37,1819.90,1821.72,1805.29
02/20/2020,1823.35,1823.35,1834.60,1820.67
02/19/2020,1829.88,1829.88,1830.27,1814.94
02/18/2020,1811.68,1811.68,1818.48,1800.09
02/14/2020,1820.33,1820.08,1826.54,1812.93
02/13/2020,1816.49,1816.49,1819.22,1801.41
02/12/2020,1821.77,1821.77,1823.85,1812.01
02/11/2020,1823.27,1823.27,1824.20,1798.13
02/10/2020,1794.16,1794.16,1796.63,1784.38
02/07/2020,1794.60,1790.04,1796.97,1784.96
02/06/2020,1791.05,1791.05,1800.40,1777.80
02/05/2020,1782.60,1782.60,1786.96,1736.37
02/04/2020,1741.83,1741.83,1741.83,1711.70
02/03/2020,1708.42,1708.42,1713.39,1699.99
01/31/2020,1706.09,1720.20,1726.58,1702.43
01/30/2020,1712.50,1712.50,1731.09,1709.76
01/29/2020,1729.08,1729.08,1734.32,1718.72
01/28/2020,1718.55,1718.55,1722.17,1694.01
01/27/2020,1702.53,1702.53,1738.07,1699.37
01/24/2020,1746.24,1749.31,1754.65,1735.22
01/23/2020,1732.76,1732.76,1742.31,1727.56
01/22/2020,1741.24,1741.24,1751.00,1739.45
01/21/2020,1744.62,1743.51,1745.91,1730.29
01/17/2020,1747.39,1748.49,1756.08,1743.63
01/16/2020,1732.21,1732.21,1738.09,1722.97
01/15/2020,1723.99,1723.99,1724.61,1707.88
01/14/2020,1710.74,1710.74,1710.74,1692.74
01/13/2020,1705.24,1705.45,1707.72,1698.49
01/10/2020,1698.72,1697.15,1701.59,1695.20
01/09/2020,1698.87,1698.87,1711.00,1697.84
01/08/2020,1697.27,1697.27,1699.95,1683.37
01/07/2020,1698.28,1698.28,1706.95,1688.96
01/06/2020,1690.17,1690.17,1691.18,1684.33
01/03/2020,1695.06,1695.11,1710.70,1689.60
01/02/2020,1716.52,1716.52,1719.75,1696.07
12/31/2019,1691.16,1692.27,1692.27,1691.16
12/30/2019,1696.61,1696.61,1715.92,1694.82
12/27/2019,1716.33,1716.15,1719.13,1709.09
12/26/2019,1710.96,1710.96,1713.50,1709.19
12/24/2019,1711.86,1709.10,1714.75,1706.86
12/23/2019,1710.97,1710.97,1712.33,1704.84
12/20/2019,1707.82,1705.54,1709.61,1692.41
12/19/2019,1690.55,1690.55,1699.95,1688.65
12/18/2019,1691.12,1691.12,1707.73,1689.59
12/17/2019,1702.01,1702.01,1702.01,1695.80
12/16/2019,1699.99,1699.99,1700.10,1678.44
12/13/2019,1677.13,1681.37,1687.22,1671.56
12/12/2019,1668.58,1668.58,1670.40,1653.32
12/11/2019,1656.75,1656.75,1658.18,1644.74
12/10/2019,1649.75,1649.75,1654.46,1636.20
12/09/2019,1655.32,1655.32,1660.51,1653.00
12/06/2019,1660.85,1660.72,1662.73,1648.33
12/05/2019,1648.50,1648.50,1657.95,1644.79
12/04/2019,1648.15,1648.15,1650.21,1625.22
12/03/2019,1625.44,1625.44,1643.69,1622.27
12/02/2019,1628.71,1628.71,1661.21,1627.13
11/29/2019,1646.34,1656.46,1658.49,1646.15
11/27/2019,1654.71,1651.84,1654.71,1646.79
11/26/2019,1652.36,1652.36,1653.18,1640.27
11/25/2019,1645.10,1645.10,1645.95,1630.06
11/22/2019,1624.78,1626.57,1628.21,1614.41
11/21/2019,1612.66,1612.66,1623.63,1608.11
11/20/2019,1627.19,1627.19,1638.47,1625.57
11/19/2019,1640.82,1640.82,1653.77,1637.96
11/18/2019,1643.59,1643.59,1660.02,1641.21
11/15/2019,1655.92,1651.18,1661.92,1644.39
11/14/2019,1646.24,1646.24,1654.86,1644.90
11/13/2019,1655.08,1655.08,1656.94,1644.69
11/12/2019,1660.31,1660.31,1661.73,1650.53
11/11/2019,1650.22,1650.22,1655.67,1644.18
11/08/2019,1655.19,1651.96,1655.55,1643.91
11/07/2019,1648.96,1648.96,1656.38,1643.46
11/06/2019,1642.25,1642.25,1646.49,1638.74
11/05/2019,1642.50,1642.50,1649.83,1637.59
11/04/2019,1647.21,1647.21,1647.34,1630.10
11/01/2019,1627.07,1619.74,1628.14,1603.98
10/31/2019,1604.34,1604.34,1620.67,1600.97
10/30/2019,1616.57,1616.57,1616.74,1603.90
10/29/2019,1606.11,1606.11,1621.45,1598.08
10/28/2019,1623.13,1623.13,1624.36,1613.56
10/25/2019,1614.63,1607.59,1614.63,1605.15
10/24/2019,1609.81,1609.81,1617.05,1600.02
10/23/2019,1613.10,1613.10,1614.86,1602.69
10/22/2019,1612.45,1612.45,1613.86,1600.87
10/21/2019,1604.61,1604.61,1604.61,1582.35
10/18/2019,1584.31,1585.70,1588.83,1574.75
10/17/2019,1583.06,1583.06,1594.64,1573.42
10/16/2019,1572.77,1572.77,1576.00,1567.55
10/15/2019,1573.75,1573.75,1576.82,1558.24
10/14/2019,1558.46,1558.46,1558.51,1545.81
10/11/2019,1554.54,1544.92,1555.01,1535.64
10/10/2019,1535.17,1535.17,1535.74,1515.62
10/09/2019,1525.92,1525.92,1533.09,1513.36
10/08/2019,1520.93,1520.93,1541.58,1516.76
10/07/2019,1532.66,1532.66,1533.88,1518.08
10/04/2019,1517.81,1516.57,1519.68,1506.99
10/03/2019,1506.71,1506.71,1515.60,1492.78
10/02/2019,1508.70,1508.70,1547.34,1506.32
10/01/2019,1548.08,1548.08,1574.16,1545.86
09/30/2019,1570.43,1570.43,1574.80,1565.01
09/27/2019,1570.85,1568.05,1571.20,1565.64
09/26/2019,1565.01,1565.01,1568.44,1554.25
09/25/2019,1559.26,1559.26,1572.74,1548.37
09/24/2019,1572.73,1572.73,1576.94,1571.47
09/23/2019,1571.25,1571.25,1591.80,1566.77
09/20/2019,1586.35,1581.46,1588.77,1575.65
09/19/2019,1578.26,1578.26,1580.86,1564.89
09/18/2019,1567.55,1567.55,1572.17,1562.62
09/17/2019,1566.78,1566.78,1569.85,1557.08
09/16/2019,1566.87,1566.87,1571.36,1561.27
09/13/2019,1575.06,1571.83,1575.51,1569.66
09/12/2019,1572.64,1572.64,1582.04,1561.11
09/11/2019,1564.14,1564.14,1564.14,1545.91
09/10/2019,1542.15,1542.15,1547.80,1529.80
09/09/2019,1547.56,1547.56,1558.46,1544.73
09/06/2019,1556.50,1553.37,1556.56,1545.95
09/05/2019,1544.53,1544.53,1552.63,1539.21
09/04/2019,1535.04,1535.04,1540.37,1524.95
09/03/2019,1519.73,1519.73,1525.76,1514.29
08/30/2019,1522.98,1518.19,1530.78,1518.19
08/29/2019,1504.78,1504.78,1504.98,1486.48
08/28/2019,1488.96,1488.96,1490.31,1479.72
08/27/2019,1500.24,1500.24,1503.47,1497.87
08/26/2019,1492.02,1492.02,1496.57,1487.83
08/23/2019,1502.08,1507.65,1514.48,1501.48
08/22/2019,1511.21,1511.21,1522.93,1509.40
08/21/2019,1519.06,1519.06,1521.35,1516.33
08/20/2019,1499.91,1499.91,1508.13,1498.45
08/19/2019,1509.18,1507.54,1510.33,1497.86
08/16/2019,1497.57,1493.55,1498.33,1475.80
08/15/2019,1476.52,1475.23,1485.42,1455.83
08/14/2019,1475.23,1485.72,1511.46,1473.55
08/13/2019,1511.02,1485.41,1517.54,1483.60
08/12/2019,1496.11,1496.89,1517.91,1493.99
08/09/2019,1501.45,1507.90,1517.65,1501.15
08/08/2019,1508.86,1502.17,1508.87,1483.29
08/07/2019,1479.65,1480.89,1496.01,1470.49
08/06/2019,1480.05,1486.81,1492.32,1472.90
08/05/2019,1477.84,1485.83,1509.33,1474.92
08/02/2019,1511.83,1520.34,1539.71,1508.06
08/01/2019,1544.64,1544.41,1550.10,1522.09
07/31/2019,1530.59,1524.90,1534.44,1523.61
07/30/2019,1529.19,1527.49,1551.12,1525.82
07/29/2019,1555.44,1558.28,1559.88,1549.32
07/26/2019,1553.06,1555.97,1561.03,1552.67
07/25/2019,1557.08,1566.62,1573.01,1546.72
07/24/2019,1558.82,1555.84,1560.81,1551.63
07/23/2019,1552.96,1553.40,1555.17,1538.10
07/22/2019,1537.09,1540.19,1542.94,1534.39
07/19/2019,1539.89,1537.29,1539.89,1526.60
07/18/2019,1526.90,1527.78,1537.19,1519.75
07/17/2019,1537.86,1547.61,1557.33,1537.39
07/16/2019,1555.70,1552.91,1557.69,1543.63
07/15/2019,1550.12,1550.47,1554.71,1536.95
07/12/2019,1542.71,1545.46,1547.97,1540.26
07/11/2019,1542.76,1548.19,1556.25,1540.13
07/10/2019,1550.03,1558.85,1559.99,1546.02
07/09/2019,1551.94,1546.80,1560.06,1545.37
07/08/2019,1562.74,1560.09,1567.41,1556.57
07/05/2019,1563.55,1562.63,1583.37,1558.45
07/03/2019,1584.22,1588.03,1589.99,1581.43
07/02/2019,1575.38,1570.93,1575.77,1566.95
07/01/2019,1567.79,1568.79,1571.41,1548.26
06/28/2019,1547.33,1547.21,1550.21,1540.90
06/27/2019,1544.50,1541.20,1549.51,1538.04
06/26/2019,1546.12,1549.48,1552.96,1539.80
06/25/2019,1547.99,1546.10,1549.36,1539.35
06/24/2019,1543.83,1545.05,1559.21,1542.32
06/21/2019,1551.38,1552.99,1558.57,1550.67
06/20/2019,1557.96,1560.64,1563.85,1552.30
06/19/2019,1549.64,1548.79,1551.32,1541.60
06/18/2019,1549.16,1539.74,1550.99,1520.10
06/17/2019,1528.27,1526.04,1532.77,1524.82
06/14/2019,1530.16,1530.57,1535.30,1524.12
06/13/2019,1537.43,1544.26,1544.52,1533.03
06/12/2019,1536.82,1529.92,1538.03,1522.81
06/11/2019,1533.29,1535.41,1538.33,1507.01
06/10/2019,1506.33,1510.66,1514.13,1506.28
06/07/2019,1504.45,1501.15,1508.40,1489.79
06/06/2019,1490.14,1490.22,1498.88,1486.17
06/05/2019,1483.58,1481.26,1487.85,1480.03
06/04/2019,1482.68,1479.25,1482.86,1460.77
06/03/2019,1478.49,1461.07,1478.49,1449.31
05/31/2019,1468.80,1466.67,1479.34,1462.29
05/30/2019,1480.00,1479.57,1481.14,1478.12
05/29/2019,1475.94,1478.30,1503.53,1474.69
05/28/2019,1506.30,1502.22,1509.51,1494.39
05/24/2019,1503.41,1512.50,1517.95,1502.24
05/23/2019,1496.06,1504.35,1521.06,1495.19
05/22/2019,1520.58,1516.74,1522.46,1512.85
05/21/2019,1516.83,1515.75,1517.77,1502.10
05/20/2019,1501.28,1498.46,1518.14,1495.28
05/17/2019,1511.69,1502.26,1511.69,1500.39
05/16/2019,1513.84,1501.76,1513.84,1487.73
05/15/2019,1490.06,1474.18,1499.71,1473.93
05/14/2019,1491.20,1488.38,1491.39,1477.52
05/13/2019,1477.06,1476.89,1503.03,1473.35
05/10/2019,1504.69,1505.02,1512.39,1497.07
05/09/2019,1496.60,1505.19,1521.26,1492.72
05/08/2019,1523.56,1517.66,1526.26,1512.68
05/07/2019,1520.03,1528.88,1546.25,1515.91
05/06/2019,1537.28,1523.41,1547.81,1518.54
05/03/2019,1555.01,1560.44,1564.74,1553.07
05/02/2019,1558.17,1559.27,1567.56,1556.16
05/01/2019,1567.81,1568.66,1570.55,1566.06
04/30/2019,1567.34,1569.16,1585.05,1566.18
04/29/2019,1588.10,1588.64,1592.69,1583.57
04/26/2019,1589.09,1589.33,1592.38,1579.42
04/25/2019,1580.12,1584.06,1588.28,1571.43
04/24/2019,1588.74,1591.78,1598.26,1585.19
04/23/2019,1587.29,1582.36,1591.91,1576.05
04/22/2019,1585.51,1585.91,1587.55,1584.72
04/18/2019,1586.84,1585.80,1587.55,1586.79
04/17/2019,1581.11,1581.59,1584.45,1576.77
04/16/2019,1579.70,1581.02,1587.54,1577.39
04/15/2019,1579.73,1579.60,1582.81,1575.18
04/12/2019,1581.52,1576.77,1581.93,1574.34
04/11/2019,1578.69,1579.50,1581.91,1573.80
04/10/2019,1580.09,1578.46,1581.29,1573.81
04/09/2019,1577.92,1582.98,1593.36,1575.90
04/08/2019,1586.43,1587.15,1588.59,1581.33
04/05/2019,1586.07,1586.15,1589.57,1582.36
04/04/2019,1583.80,1585.72,1589.49,1579.07
04/03/2019,1589.44,1585.74,1589.44,1576.90
04/02/2019,1573.58,1574.59,1578.18,1560.83
04/01/2019,1564.93,1556.67,1565.56,1541.78
03/29/2019,1539.87,1537.61,1545.73,1535.38
03/28/2019,1539.71,1544.58,1549.77,1536.76
03/27/2019,1545.24,1553.54,1558.27,1541.97
03/26/2019,1552.83,1551.73,1555.26,1540.90
03/25/2019,1543.18,1543.94,1547.46,1532.06
03/22/2019,1545.11,1552.06,1581.99,1545.11
03/21/2019,1580.66,1570.64,1582.56,1570.45
03/20/2019,1580.94,1585.10,1588.99,1580.30
03/19/2019,1589.12,1588.63,1591.14,1575.00
03/18/2019,1576.93,1573.12,1576.93,1569.70
03/15/2019,1569.20,1564.32,1569.62,1555.22
03/14/2019,1557.07,1552.65,1557.07,1540.69
03/13/2019,1541.15,1537.22,1541.23,1528.76
03/12/2019,1533.63,1532.87,1539.41,1530.09
03/11/2019,1532.43,1525.05,1532.80,1520.41
03/08/2019,1518.60,1513.58,1518.95,1509.31
03/07/2019,1523.58,1531.15,1536.21,1520.63
03/06/2019,1534.85,1543.00,1545.59,1534.62
03/05/2019,1543.82,1536.20,1545.83,1533.89
03/04/2019,1540.91,1543.01,1545.47,1536.02
03/01/2019,1538.97,1538.12,1541.25,1527.48
02/28/2019,1525.95,1522.38,1529.13,1517.97
02/27/2019,1528.83,1532.63,1535.37,1525.57
02/26/2019,1535.65,1531.08,1536.47,1525.57
02/25/2019,1534.05,1534.21,1542.47,1530.93
02/22/2019,1529.66,1529.84,1531.97,1518.12
02/21/2019,1520.20,1524.10,1535.78,1519.06
02/20/2019,1534.35,1531.19,1538.34,1528.43
02/19/2019,1531.25,1530.20,1548.01,1528.59
02/15/2019,1546.41,1542.34,1550.40,1540.08
02/14/2019,1528.71,1528.90,1534.78,1523.93
02/13/2019,1527.30,1528.21,1528.42,1516.15
02/12/2019,1514.55,1512.54,1517.06,1510.30
02/11/2019,1508.15,1509.27,1513.12,1496.11
02/08/2019,1493.50,1493.88,1501.97,1491.76
02/07/2019,1497.57,1508.06,1518.96,1497.57
02/06/2019,1513.66,1514.17,1515.97,1504.85
02/05/2019,1510.17,1503.74,1510.90,1487.36
02/04/2019,1487.26,1489.32,1493.08,1484.17
02/01/2019,1493.01,1490.68,1494.59,1479.71
01/31/2019,1472.32,1470.51,1483.10,1468.04
01/30/2019,1475.46,1473.82,1476.58,1465.63
01/29/2019,1471.70,1471.64,1474.32,1457.27
01/28/2019,1460.29,1464.36,1474.97,1459.33
01/25/2019,1476.14,1478.52,1484.56,1472.74
01/24/2019,1471.42,1466.20,1475.19,1463.30
01/23/2019,1467.30,1473.12,1475.45,1463.86
01/22/2019,1473.22,1473.92,1482.04,1467.81
01/18/2019,1478.96,1478.92,1481.18,1474.63
01/17/2019,1457.38,1451.89,1459.43,1442.47
01/16/2019,1451.82,1453.67,1456.81,1443.21
01/15/2019,1443.35,1441.26,1448.89,1438.90
01/14/2019,1436.46,1440.37,1448.64,1435.77
01/11/2019,1453.58,1448.87,1463.61,1448.44
01/10/2019,1456.25,1453.51,1457.85,1444.17
01/09/2019,1460.39,1468.44,1469.52,1452.57
01/08/2019,1450.00,1456.39,1458.83,1434.36
01/07/2019,1434.60,1428.93,1435.01,1424.39
01/04/2019,1430.17,1414.27,1431.09,1391.34
01/03/2019,1388.03,1395.32,1398.97,1383.92
01/02/2019,1400.60,1391.72,1403.63,1376.07
12/31/2018,1400.57,1392.67,1404.51,1382.50
12/28/2018,1391.10,1391.34,1396.03,1368.99
12/27/2018,1366.34,1374.90,1397.01,1363.02
12/26/2018,1383.54,1386.98,1387.47,1383.18
12/24/2018,1387.06,1385.24,1390.60,1384.83
12/21/2018,1390.27,1389.07,1401.33,1379.40
12/20/2018,1402.53,1406.54,1416.03,1393.63
12/19/2018,1419.69,1424.35,1426.45,1418.96
12/18/2018,1425.82,1430.01,1435.44,1421.58
12/17/2018,1436.20,1438.09,1453.08,1432.81
12/14/2018,1455.70,1452.32,1459.97,1441.02
12/13/2018,1455.39,1452.09,1460.03,1446.22
12/12/2018,1455.21,1449.20,1455.21,1432.31
12/11/2018,1433.22,1440.55,1441.82,1409.73
12/10/2018,1407.58,1421.32,1424.06,1407.58
12/07/2018,1427.61,1434.61,1441.82,1418.89
12/06/2018,1416.38,1424.39,1448.99,1416.38
12/04/2018,1449.38,1473.94,1460.79,1446.60
12/03/2018,1480.67,1486.59,1494.96,1471.67
11/30/2018,1462.32,1459.49,1466.82,1455.14
11/29/2018,1459.98,1460.17,1469.10,1454.83
11/28/2018,1455.68,1457.13,1460.55,1450.90
11/27/2018,1454.16,1452.86,1466.16,1447.28
11/26/2018,1458.21,1453.60,1459.40,1439.73
11/23/2018,1438.22,1421.76,1438.22,1419.66
11/21/2018,1420.73,1426.56,1432.53,1417.66
11/20/2018,1417.92,1416.14,1441.49,1407.92
11/19/2018,1444.06,1458.12,1470.12,1443.36
11/16/2018,1455.54,1449.34,1465.07,1444.92
11/15/2018,1449.33,1457.03,1473.71,1443.26
11/14/2018,1467.26,1475.53,1480.14,1460.45
11/13/2018,1481.35,1476.54,1491.93,1470.55
11/12/2018,1479.15,1486.06,1495.42,1478.65
11/09/2018,1486.77,1489.30,1491.90,1482.76
11/08/2018,1493.58,1492.88,1503.14,1486.78
11/07/2018,1483.79,1482.69,1486.64,1469.98
11/06/2018,1467.99,1463.72,1471.39,1463.03
11/05/2018,1468.82,1470.98,1481.94,1466.43
11/02/2018,1482.09,1484.94,1488.23,1473.10
11/01/2018,1465.27,1465.10,1478.88,1459.48
10/31/2018,1461.49,1460.24,1464.20,1439.45
10/30/2018,1435.90,1424.29,1437.01,1416.74
10/29/2018,1431.39,1440.40,1443.49,1413.81
10/26/2018,1414.70,1419.57,1421.84,1403.27
10/25/2018,1421.27,1412.15,1423.52,1403.02
10/24/2018,1422.95,1438.12,1440.68,1420.49
10/23/2018,1430.04,1434.52,1454.50,1423.82
10/22/2018,1458.27,1468.03,1474.50,1454.82
10/19/2018,1462.45,1456.29,1474.41,1444.20
10/18/2018,1471.05,1474.98,1483.95,1467.39
10/17/2018,1470.47,1474.95,1484.25,1467.02
10/16/2018,1475.63,1472.10,1475.84,1446.07
10/15/2018,1449.11,1445.49,1451.33,1432.90
10/12/2018,1450.51,1458.92,1466.16,1450.51
10/11/2018,1445.96,1458.78,1465.22,1437.48
10/10/2018,1472.64,1488.47,1509.28,1471.44
10/09/2018,1505.74,1494.53,1509.81,1491.66
10/08/2018,1507.65,1506.21,1526.24,1503.63
10/05/2018,1526.98,1527.50,1539.91,1523.31
10/04/2018,1540.07,1545.30,1571.21,1533.34
10/03/2018,1571.89,1583.26,1584.21,1569.31
10/02/2018,1569.12,1568.17,1577.36,1564.66
10/01/2018,1578.66,1582.84,1586.03,1578.48
09/28/2018,1580.77,1580.39,1594.53,1576.75
09/27/2018,1593.95,1589.06,1594.94,1569.81
09/26/2018,1577.38,1572.25,1582.05,1570.37
09/25/2018,1580.38,1577.73,1581.86,1574.22
09/24/2018,1572.32,1576.09,1580.55,1569.25
09/21/2018,1581.68,1581.09,1582.52,1570.08
09/20/2018,1568.44,1566.52,1568.44,1555.59
09/19/2018,1554.94,1552.72,1561.47,1551.84
09/18/2018,1551.51,1550.26,1560.83,1544.41
09/17/2018,1554.54,1555.38,1558.25,1543.17
09/14/2018,1550.51,1546.11,1556.58,1544.03
09/13/2018,1549.92,1557.59,1559.73,1548.40
09/12/2018,1550.89,1549.11,1556.67,1545.82
09/11/2018,1545.71,1540.99,1551.75,1537.90
09/10/2018,1552.04,1556.30,1558.04,1547.83
09/07/2018,1547.39,1540.70,1549.51,1537.61
09/06/2018,1546.09,1551.43,1556.39,1545.57
09/05/2018,1548.87,1556.91,1566.31,1548.87
09/04/2018,1567.25,1561.00,1580.49,1558.33
08/31/2018,1577.96,1578.98,1581.81,1575.83
08/30/2018,1587.97,1586.23,1589.56,1578.03
08/29/2018,1583.97,1584.25,1585.65,1577.64
08/28/2018,1582.27,1582.68,1585.96,1578.78
08/27/2018,1580.97,1575.83,1581.02,1564.98
08/24/2018,1565.16,1563.43,1572.16,1559.98
08/23/2018,1564.96,1569.58,1574.15,1564.66
08/22/2018,1566.11,1565.16,1570.06,1558.62
08/21/2018,1560.46,1564.04,1565.33,1550.80
08/20/2018,1552.55,1553.20,1555.01,1543.90
08/17/2018,1542.61,1538.81,1544.83,1535.81
08/16/2018,1537.78,1533.55,1538.70,1525.87
08/15/2018,1523.89,1532.06,1553.10,1522.60
08/14/2018,1547.24,1545.24,1549.54,1541.63
08/13/2018,1541.11,1540.25,1545.40,1530.86
08/10/2018,1539.99,1539.67,1552.80,1536.89
08/09/2018,1552.45,1548.31,1552.62,1541.94
08/08/2018,1545.29,1546.38,1559.85,1542.42
08/07/2018,1560.65,1557.81,1561.54,1550.95
08/06/2018,1554.94,1554.04,1563.80,1551.91
08/03/2018,1557.78,1557.77,1562.10,1548.64
08/02/2018,1547.72,1546.98,1559.91,1544.87
08/01/2018,1561.41,1560.42,1568.69,1556.96
07/31/2018,1560.91,1558.97,1569.09,1558.78
07/30/2018,1567.79,1568.78,1570.48,1559.95
07/27/2018,1568.23,1568.96,1575.54,1566.21
07/26/2018,1573.98,1567.85,1574.13,1557.53
07/25/2018,1559.67,1561.40,1567.49,1559.32
07/24/2018,1561.37,1562.21,1564.45,1541.88
07/23/2018,1542.21,1542.82,1546.38,1535.64
07/20/2018,1540.25,1533.08,1549.52,1531.45
07/19/2018,1546.75,1549.94,1552.63,1543.44
07/18/2018,1543.56,1541.74,1548.17,1537.38
07/17/2018,1537.01,1531.44,1537.89,1525.11
07/16/2018,1523.69,1522.11,1527.90,1519.29
07/13/2018,1521.43,1519.41,1529.81,1518.10
07/12/2018,1519.25,1517.58,1520.78,1506.55
07/11/2018,1510.65,1514.38,1524.54,1507.83
07/10/2018,1529.64,1528.21,1531.09,1517.69
07/09/2018,1516.47,1510.84,1516.69,1503.59
07/06/2018,1500.52,1494.21,1505.06,1488.78
07/05/2018,1498.69,1504.68,1508.69,1495.24
07/03/2018,1500.08,1505.97,1504.50,1495.95
07/02/2018,1488.66,1483.40,1498.64,1480.83
06/29/2018,1501.55,1497.87,1504.67,1485.83
06/28/2018,1483.31,1480.63,1502.36,1476.72
06/27/2018,1499.07,1502.96,1506.94,1472.73
06/26/2018,1493.20,1494.96,1505.07,1490.49
06/25/2018,1499.33,1510.86,1520.23,1499.28
06/22/2018,1517.13,1518.76,1523.74,1514.60
06/21/2018,1513.43,1520.07,1541.36,1512.07
06/20/2018,1526.79,1532.52,1533.37,1517.04
06/19/2018,1515.14,1515.18,1519.07,1502.08
06/18/2018,1525.86,1524.04,1539.18,1519.35
06/15/2018,1539.36,1542.10,1559.53,1538.94
06/14/2018,1557.84,1542.70,1558.70,1528.97
06/13/2018,1541.23,1540.30,1543.82,1534.40
06/12/2018,1538.16,1539.16,1542.64,1531.76
06/11/2018,1534.47,1524.88,1534.47,1521.60
06/08/2018,1522.21,1524.96,1527.36,1509.59
06/07/2018,1529.45,1532.87,1546.66,1526.36
06/06/2018,1533.26,1536.85,1543.91,1530.45
06/05/2018,1540.68,1545.72,1550.59,1540.68
06/04/2018,1544.42,1549.13,1555.00,1543.38
06/01/2018,1541.81,1542.26,1545.10,1523.01
05/31/2018,1522.69,1539.41,1540.58,1518.81
05/30/2018,1531.77,1529.96,1534.53,1521.32
05/29/2018,1529.82,1530.86,1546.90,1518.26
05/25/2018,1550.02,1564.62,1568.75,1548.75
05/24/2018,1558.42,1568.60,1576.77,1554.03
05/23/2018,1568.06,1565.72,1586.45,1562.78
05/22/2018,1590.18,1584.50,1594.52,1580.62
05/21/2018,1586.92,1587.78,1588.54,1578.32
05/18/2018,1577.89,1576.39,1580.66,1573.74
05/17/2018,1576.66,1568.80,1576.66,1566.14
05/16/2018,1570.29,1566.86,1572.71,1557.53
05/15/2018,1566.03,1563.88,1574.99,1560.00
05/14/2018,1575.62,1570.23,1578.87,1567.54
05/11/2018,1572.97,1572.55,1576.99,1570.81
05/10/2018,1574.13,1575.25,1577.21,1572.47
05/09/2018,1572.77,1570.70,1572.82,1557.13
05/08/2018,1562.64,1551.18,1562.64,1542.87
05/07/2018,1545.27,1536.13,1546.37,1524.66
05/04/2018,1525.11,1514.35,1525.11,1512.72
05/03/2018,1512.56,1521.66,1527.80,1510.34
05/02/2018,1524.09,1529.92,1533.96,1513.07
05/01/2018,1510.00,1509.82,1512.83,1508.08
04/30/2018,1511.51,1514.87,1524.04,1510.49
04/27/2018,1520.40,1520.55,1522.18,1514.08
04/26/2018,1519.70,1511.34,1519.92,1498.38
04/25/2018,1503.37,1499.31,1517.53,1491.61
04/24/2018,1520.14,1523.75,1531.66,1515.95
04/23/2018,1527.04,1521.66,1527.04,1518.34
04/20/2018,1519.75,1521.11,1525.28,1513.80
04/19/2018,1515.25,1514.84,1518.47,1510.67
04/18/2018,1511.97,1507.38,1512.76,1504.98
04/17/2018,1507.79,1501.63,1510.47,1488.53
04/16/2018,1486.16,1494.59,1498.72,1484.75
04/13/2018,1489.83,1498.65,1499.78,1486.53
04/12/2018,1488.86,1485.82,1492.60,1480.03
04/11/2018,1483.73,1483.81,1506.05,1481.50
04/10/2018,1507.63,1500.44,1507.76,1493.28
04/09/2018,1490.56,1489.24,1503.14,1484.55
04/06/2018,1487.95,1492.42,1498.25,1484.19
04/05/2018,1498.00,1489.82,1498.59,1478.40
