Date,Open,High,Low,Close,Adj Close,Volume
1994-05-01,2178.100098,2217.699951,2013.599976,2029.900024,2029.900024,0
1994-06-01,2043.400024,2060.399902,1856.300049,1892.000000,1892.000000,0
1994-07-01,1899.300049,2092.699951,1854.800049,2075.000000,2075.000000,0
1994-08-01,2077.199951,2125.500000,1962.400024,2069.100098,2069.100098,0
1994-09-01,2064.800049,2064.800049,1856.500000,1879.300049,1879.300049,0
1994-10-01,1865.300049,1959.500000,1796.800049,1905.699951,1905.699951,0
1994-11-01,1880.400024,1978.000000,1867.500000,1975.900024,1975.900024,0
1994-12-01,1976.199951,2003.199951,1873.099976,1881.199951,1881.199951,0
1995-01-01,1883.400024,1909.800049,1764.400024,1797.900024,1797.900024,0
1995-02-01,1811.099976,1887.800049,1769.699951,1776.900024,1776.900024,0
1995-03-01,1786.800049,1899.500000,1711.800049,1859.500000,1859.500000,0
1995-04-01,1847.800049,1962.900024,1838.599976,1918.500000,1918.500000,0
1995-05-01,1912.900024,2025.199951,1912.900024,1948.000000,1948.000000,0
1995-06-01,1963.400024,1983.599976,1850.699951,1858.800049,1858.800049,0
1995-07-01,1858.699951,1972.599976,1856.500000,1920.000000,1920.000000,0
1995-08-01,1929.699951,1989.400024,1873.000000,1883.400024,1883.400024,0
1995-09-01,1885.699951,1911.400024,1747.500000,1788.400024,1788.400024,0
1995-10-01,1788.300049,1830.500000,1713.300049,1814.000000,1814.000000,0
1995-11-01,1835.099976,1910.000000,1805.599976,1828.300049,1828.300049,0
1995-12-01,1828.400024,1896.000000,1766.599976,1872.000000,1872.000000,0
1996-01-01,1873.400024,2021.000000,1873.099976,2021.000000,2021.000000,0
1996-02-01,2021.099976,2032.400024,1914.000000,1990.800049,1990.800049,0
1996-03-01,2004.500000,2048.199951,1919.099976,2044.800049,2044.800049,0
1996-04-01,2059.399902,2151.600098,2041.099976,2146.800049,2146.800049,0
1996-05-01,2154.899902,2164.199951,2074.600098,2110.100098,2110.100098,0
1996-06-01,2105.399902,2147.500000,2073.100098,2123.699951,2123.699951,0
1996-07-01,2110.899902,2131.000000,1939.599976,1995.900024,1995.900024,0
1996-08-01,2003.000000,2031.500000,1962.400024,1970.599976,1970.599976,0
1996-09-01,1972.699951,2133.100098,1949.699951,2132.800049,2132.800049,0
1996-10-01,2131.500000,2190.800049,2116.800049,2140.500000,2140.500000,0
1996-11-01,2121.600098,2327.800049,2121.600098,2315.699951,2315.699951,0
1996-12-01,2308.000000,2358.699951,2171.600098,2315.699951,2315.699951,0
1997-01-01,2305.899902,2521.899902,2251.500000,2516.600098,2516.600098,0
1997-02-01,2519.699951,2658.600098,2498.800049,2607.800049,2607.800049,0
1997-03-01,2616.899902,2736.699951,2541.500000,2656.699951,2656.699951,0
1997-04-01,2585.100098,2644.800049,2487.800049,2639.500000,2639.500000,0
1997-05-01,2646.100098,2804.500000,2536.100098,2583.899902,2583.899902,0
1997-06-01,2512.600098,2903.199951,2498.800049,2858.300049,2858.300049,0
1997-07-01,2866.100098,3107.300049,2830.699951,3075.699951,3075.699951,0
1997-08-01,3097.199951,3097.199951,2764.100098,2770.500000,2770.500000,0
1997-09-01,2796.399902,3027.899902,2781.399902,3008.300049,3008.300049,0
1997-10-01,2999.100098,3114.000000,2475.000000,2739.300049,2739.300049,0
1997-11-01,2746.000000,2876.300049,2649.500000,2854.399902,2854.399902,0
1997-12-01,2878.399902,3007.300049,2815.699951,2998.899902,2998.899902,0
1998-01-01,3012.000000,3174.000000,2809.699951,3172.100098,3172.100098,0
1998-02-01,3206.300049,3431.500000,3147.800049,3421.899902,3421.899902,0
1998-03-01,3420.800049,3886.100098,3329.399902,3875.300049,3875.300049,0
1998-04-01,3885.300049,3992.199951,3667.000000,3880.919922,3880.919922,0
1998-05-01,3948.469971,4146.790039,3900.169922,4041.159912,4041.159912,0
1998-06-01,4061.939941,4263.609863,3947.939941,4203.450195,4203.450195,0
1998-07-01,4260.740234,4404.939941,4094.889893,4177.310059,4177.310059,0
1998-08-01,4091.620117,4159.700195,3584.260010,3765.229980,3765.229980,0
1998-09-01,3563.510010,3822.909912,3185.510010,3197.949951,3197.949951,0
1998-10-01,3129.340088,3560.030029,2881.209961,3522.929932,3522.929932,0
1998-11-01,3552.449951,3983.290039,3502.760010,3843.379883,3843.379883,0
1998-12-01,3756.979980,3942.659912,3584.419922,3942.659912,3942.659912,0
1999-01-01,4030.439941,4320.520020,3845.770020,4251.799805,4251.799805,0
1999-02-01,4310.689941,4354.290039,3954.560059,4092.939941,4092.939941,0
1999-03-01,4096.270020,4262.319824,3986.580078,4197.879883,4197.879883,0
1999-04-01,4154.750000,4432.589844,4150.790039,4405.350098,4405.350098,0
1999-05-01,4413.720215,4483.939941,4243.220215,4351.290039,4351.290039,0
1999-06-01,4323.080078,4587.970215,4282.790039,4536.609863,4536.609863,0
1999-07-01,4608.580078,4702.620117,4291.939941,4382.060059,4382.060059,0
1999-08-01,4321.180176,4671.279785,4197.379883,4589.220215,4589.220215,0
1999-09-01,4606.799805,4773.819824,4499.870117,4591.419922,4591.419922,0
1999-10-01,4588.799805,4903.430176,4452.930176,4888.620117,4888.620117,0
1999-11-01,4872.879883,5443.229980,4831.819824,5341.620117,5341.620117,0
1999-12-01,5315.750000,5979.540039,5312.890137,5958.319824,5958.319824,0
2000-01-01,6024.379883,6102.120117,5388.850098,5659.810059,5659.810059,0
2000-02-01,5700.870117,6396.970215,5700.870117,6190.959961,6190.959961,0
2000-03-01,6272.129883,6590.350098,6144.069824,6286.049805,6286.049805,0
2000-04-01,6382.279785,6461.520020,5752.439941,6419.720215,6419.720215,0
2000-05-01,6489.040039,6591.439941,6003.899902,6426.259766,6426.259766,0
2000-06-01,6428.459961,6780.660156,6391.640137,6446.540039,6446.540039,0
2000-07-01,6462.029785,6631.479980,6374.520020,6542.490234,6542.490234,0
2000-08-01,6524.669922,6712.299805,6354.930176,6625.419922,6625.419922,0
2000-09-01,6648.640137,6944.770020,6085.399902,6266.629883,6266.629883,0
2000-10-01,6150.490234,6434.500000,5828.140137,6397.660156,6397.660156,0
2000-11-01,6434.899902,6459.500000,5893.540039,5928.080078,5928.080078,0
2000-12-01,5942.359863,6126.410156,5673.870117,5926.419922,5926.419922,0
2001-01-01,5956.149902,5999.180176,5603.919922,5998.490234,5998.490234,0
2001-02-01,5936.310059,5970.299805,5302.790039,5367.479980,5367.479980,0
2001-03-01,5334.229980,5507.259766,4804.399902,5180.450195,5180.450195,0
2001-04-01,5218.479980,5653.140137,4872.919922,5640.029785,5640.029785,0
2001-05-01,5661.080078,5728.520020,5378.359863,5454.189941,5454.189941,0
2001-06-01,5453.290039,5546.600098,4967.609863,5225.330078,5225.330078,0
2001-07-01,5215.750000,5299.899902,4773.169922,5085.509766,5085.509766,0
2001-08-01,5073.750000,5204.200195,4668.189941,4689.339844,4689.339844,0
2001-09-01,4712.089844,4712.089844,3463.070068,4079.020020,4079.020020,0
2001-10-01,4097.220215,4546.419922,3914.389893,4341.290039,4341.290039,0
2001-11-01,4325.189941,4686.620117,4276.609863,4476.060059,4476.060059,0
2001-12-01,4439.549805,4735.209961,4328.770020,4624.580078,4624.580078,0
2002-01-01,4617.950195,4720.040039,4385.569824,4461.870117,4461.870117,0
2002-02-01,4483.899902,4499.680176,4210.299805,4462.990234,4462.990234,0
2002-03-01,4442.399902,4696.180176,4436.939941,4688.020020,4688.020020,0
2002-04-01,4673.029785,4688.160156,4390.979980,4462.740234,4462.740234,0
2002-05-01,4474.629883,4497.459961,4239.720215,4274.640137,4274.640137,0
2002-06-01,4247.580078,4294.500000,3561.239990,3897.989990,3897.989990,0
2002-07-01,3886.120117,3973.929932,2898.600098,3415.379883,3415.379883,0
2002-08-01,3426.939941,3601.409912,3013.800049,3366.209961,3366.209961,0
2002-09-01,3345.639893,3402.300049,2666.040039,2777.449951,2777.449951,0
2002-10-01,2789.689941,3236.149902,2612.030029,3150.040039,3150.040039,0
2002-11-01,3125.199951,3360.290039,2979.429932,3326.649902,3326.649902,0
2002-12-01,3327.070068,3393.040039,2984.020020,3063.909912,3063.909912,0
2003-01-01,3057.060059,3232.340088,2733.510010,2937.879883,2937.879883,0
2003-02-01,2973.929932,2983.989990,2633.189941,2754.070068,2754.070068,0
2003-03-01,2770.679932,2909.959961,2401.149902,2618.459961,2618.459961,0
2003-04-01,2627.719971,3015.419922,2599.280029,2953.669922,2953.669922,0
2003-05-01,2945.409912,3070.620117,2814.340088,2991.750000,2991.750000,0
2003-06-01,3018.659912,3228.600098,2990.320068,3084.100098,3084.100098,0
2003-07-01,3085.590088,3220.550049,3008.719971,3210.270020,3210.270020,0
2003-08-01,3200.810059,3353.939941,3105.370117,3311.419922,3311.419922,0
2003-09-01,3335.540039,3435.790039,3110.929932,3134.989990,3134.989990,0
2003-10-01,3137.100098,3417.639893,3122.360107,3373.199951,3373.199951,0
2003-11-01,3381.979980,3472.830078,3287.929932,3424.790039,3424.790039,0
2003-12-01,3450.659912,3566.760010,3417.560059,3557.899902,3557.899902,0
2004-01-01,3563.389893,3724.290039,3548.179932,3638.439941,3638.439941,0
2004-02-01,3660.290039,3765.659912,3594.709961,3725.439941,3725.439941,0
2004-03-01,3735.300049,3789.330078,3489.530029,3625.229980,3625.229980,0
2004-04-01,3647.959961,3831.540039,3624.189941,3674.280029,3674.280029,0
2004-05-01,3652.300049,3734.689941,3520.610107,3669.629883,3669.629883,0
2004-06-01,3668.139893,3778.760010,3613.419922,3732.989990,3732.989990,0
2004-07-01,3749.310059,3773.639893,3530.959961,3647.100098,3647.100098,0
2004-08-01,3622.850098,3656.570068,3452.409912,3594.280029,3594.280029,0
2004-09-01,3606.080078,3740.510010,3601.070068,3640.610107,3640.610107,0
2004-10-01,3656.300049,3787.389893,3599.370117,3706.820068,3706.820068,1468054400
2004-11-01,3697.939941,3856.010010,3697.939941,3753.750000,3753.750000,2025964800
2004-12-01,3751.739990,3838.879883,3735.550049,3821.159912,3821.159912,1802975600
2005-01-01,3830.580078,3913.919922,3804.919922,3913.689941,3913.689941,1820023000
2005-02-01,3914.209961,4056.689941,3908.800049,4027.159912,4027.159912,2010838000
2005-03-01,4025.840088,4108.000000,4009.010010,4067.780029,4067.780029,1858806200
2005-04-01,4068.000000,4143.930176,3882.419922,3911.709961,3911.709961,2165683000
2005-05-01,3928.709961,4142.540039,3920.879883,4120.729980,4120.729980,1864134000
2005-06-01,4125.850098,4254.799805,4123.770020,4229.350098,4229.350098,2180625600
2005-07-01,4224.660156,4483.470215,4089.270020,4451.740234,4451.740234,2231675600
2005-08-01,4457.490234,4527.109863,4313.339844,4399.359863,4399.359863,1705767400
2005-09-01,4423.700195,4620.850098,4392.740234,4600.020020,4600.020020,2245519000
2005-10-01,4610.009766,4651.109863,4288.149902,4436.450195,4436.450195,2218315600
2005-11-01,4432.910156,4633.439941,4398.640137,4567.410156,4567.410156,2164236000
2005-12-01,4581.729980,4780.049805,4580.180176,4715.229980,4715.229980,1767189200
2006-01-01,4731.919922,4970.209961,4719.330078,4947.990234,4947.990234,2613436600
2006-02-01,4946.770020,5085.200195,4875.799805,5000.450195,5000.450195,2408597600
2006-03-01,5008.709961,5247.310059,4927.589844,5220.850098,5220.850098,2853496400
2006-04-01,5251.560059,5261.600098,5058.350098,5188.399902,5188.399902,2011006400
2006-05-01,5187.339844,5329.160156,4798.810059,4930.180176,4930.180176,3218879600
2006-06-01,4927.129883,5023.169922,4564.689941,4965.959961,4965.959961,3110870200
2006-07-01,4967.069824,5034.060059,4710.609863,5009.419922,5009.419922,2259282200
2006-08-01,5010.950195,5196.910156,4932.410156,5165.040039,5165.040039,2056493000
2006-09-01,5181.979980,5285.339844,5018.180176,5250.009766,5250.009766,2380120300
2006-10-01,5268.629883,5458.209961,5196.069824,5348.729980,5348.729980,2517783200
2006-11-01,5351.359863,5518.430176,5272.470215,5327.640137,5327.640137,2387013300
2006-12-01,5341.620117,5553.859863,5239.839844,5541.759766,5541.759766,2270681900
2007-01-01,5575.759766,5658.080078,5473.470215,5608.310059,5608.310059,2908343200
2007-02-01,5664.089844,5771.689941,5458.649902,5516.319824,5516.319824,2520698300
2007-03-01,5502.089844,5674.259766,5295.580078,5634.160156,5634.160156,3316148800
2007-04-01,5623.399902,5981.549805,5609.279785,5960.040039,5960.040039,2336355300
2007-05-01,5985.200195,6121.870117,5927.509766,6104.000000,6104.000000,2619251000
2007-06-01,6113.180176,6168.149902,5837.140137,6054.930176,6054.930176,3125046800
2007-07-01,6021.100098,6156.160156,5608.279785,5751.080078,5751.080078,3024088600
2007-08-01,5622.109863,5766.560059,5217.700195,5662.700195,5662.700195,3819772000
2007-09-01,5683.100098,5752.890137,5378.040039,5715.689941,5715.689941,3170797100
2007-10-01,5670.790039,5882.069824,5630.799805,5847.950195,5847.950195,3165556600
2007-11-01,5851.759766,5855.350098,5358.759766,5670.569824,5670.569824,3563659600
2007-12-01,5654.100098,5795.220215,5465.979980,5614.080078,5614.080078,2399512000
2008-01-01,5609.979980,5665.939941,4505.140137,4869.790039,4869.790039,4774493300
2008-02-01,4935.790039,5027.259766,4644.740234,4790.660156,4790.660156,3710778500
2008-03-01,4723.220215,4782.859863,4416.709961,4707.069824,4707.069824,3549924900
2008-04-01,4689.649902,5030.759766,4681.240234,4996.540039,4996.540039,3215138900
2008-05-01,5057.520020,5142.100098,4893.859863,5014.279785,5014.279785,2745162300
2008-06-01,5008.939941,5012.009766,4348.310059,4434.850098,4434.850098,3711350700
2008-07-01,4410.790039,4448.049805,4002.870117,4392.359863,4392.359863,4366437400
2008-08-01,4345.009766,4552.259766,4267.290039,4482.600098,4482.600098,2801327200
2008-09-01,4455.589844,4558.560059,3844.629883,4032.100098,4032.100098,4823077300
2008-10-01,4071.389893,4112.240234,2959.290039,3487.070068,3487.070068,6157100000
2008-11-01,3513.120117,3691.090088,2838.500000,3262.679932,3262.679932,3520975200
2008-12-01,3261.330078,3342.840088,2956.750000,3217.969971,3217.969971,2640913100
2009-01-01,3240.750000,3426.040039,2770.090088,2973.919922,2973.919922,3136745700
2009-02-01,2929.189941,3146.689941,2644.189941,2702.479980,2702.479980,3114902200
2009-03-01,2632.919922,2918.229980,2465.459961,2807.340088,2807.340088,4011949400
2009-04-01,2792.590088,3194.250000,2741.270020,3159.850098,3159.850098,3421646100
2009-05-01,3180.260010,3355.949951,3115.270020,3277.649902,3277.649902,3037982200
2009-06-01,3339.379883,3399.590088,3097.389893,3140.439941,3140.439941,2919199600
2009-07-01,3163.530029,3455.510010,2957.830078,3426.270020,3426.270020,2826721400
2009-08-01,3427.449951,3724.340088,3396.600098,3653.540039,3653.540039,2630276000
2009-09-01,3676.949951,3856.669922,3535.489990,3795.409912,3795.409912,3349212300
2009-10-01,3802.030029,3913.810059,3600.459961,3607.689941,3607.689941,3388259800
2009-11-01,3603.639893,3868.159912,3549.649902,3680.149902,3680.149902,2878632400
2009-12-01,3720.280029,3976.919922,3714.780029,3936.330078,3936.330078,2135385800
2010-01-01,3952.209961,4088.179932,3688.790039,3739.459961,3739.459961,2583111800
2010-02-01,3713.169922,3831.379883,3545.909912,3708.800049,3708.800049,3196967700
2010-03-01,3739.560059,4028.639893,3724.840088,3974.010010,3974.010010,2879432300
2010-04-01,3996.530029,4086.000000,3749.530029,3816.989990,3816.989990,2815305000
2010-05-01,3796.790039,3847.209961,3287.570068,3507.560059,3507.560059,4726133700
2010-06-01,3481.659912,3759.540039,3343.590088,3442.889893,3442.889893,3561110600
2010-07-01,3386.790039,3720.629883,3321.350098,3643.139893,3643.139893,3031457200
2010-08-01,3675.879883,3802.939941,3414.840088,3490.790039,3490.790039,2510102100
2010-09-01,3507.870117,3824.979980,3478.850098,3715.179932,3715.179932,3042767500
2010-10-01,3722.929932,3894.909912,3638.340088,3833.500000,3833.500000,2565207100
2010-11-01,3865.040039,3961.699951,3591.780029,3610.439941,3610.439941,3194412500
2010-12-01,3634.610107,3936.060059,3620.639893,3804.780029,3804.780029,2269862400
2011-01-01,3847.629883,4079.300049,3790.959961,4005.500000,4005.500000,2911304200
2011-02-01,4037.139893,4169.870117,3984.360107,4110.350098,4110.350098,3237531200
2011-03-01,4126.660156,4145.729980,3693.939941,3989.179932,3989.179932,2324747800
2011-04-01,4014.580078,4110.410156,3862.399902,4106.919922,4106.919922,2393760400
2011-05-01,4137.750000,4137.970215,3884.550049,4006.939941,4006.939941,2928515600
2011-06-01,4014.840088,4015.850098,3742.310059,3982.209961,3982.209961,2922053600
2011-07-01,3981.959961,4023.590088,3630.750000,3672.770020,3672.770020,3556024600
2011-08-01,3718.110107,3722.590088,2891.110107,3256.760010,3256.760010,5101354200
2011-09-01,3273.050049,3295.540039,2693.209961,2981.959961,2981.959961,4545524800
2011-10-01,2913.070068,3411.219971,2808.219971,3242.840088,3242.840088,3686465000
2011-11-01,3162.570068,3228.110107,2793.219971,3154.620117,3154.620117,3820713000
2011-12-01,3151.350098,3244.889893,2941.399902,3159.810059,3159.810059,2636270800
2012-01-01,3231.429932,3368.659912,3114.449951,3298.550049,3298.550049,3046236000
2012-02-01,3320.320068,3489.479980,3320.320068,3452.449951,3452.449951,3314374400
2012-03-01,3444.530029,3600.479980,3362.560059,3423.810059,3423.810059,3337603200
2012-04-01,3439.169922,3473.199951,3088.360107,3212.800049,3212.800049,3665755600
2012-05-01,3265.120117,3273.719971,2970.100098,3017.010010,3017.010010,3730133200
2012-06-01,3028.300049,3196.649902,2922.260010,3196.649902,3196.649902,3855899800
2012-07-01,3197.040039,3334.820068,3065.469971,3291.659912,3291.659912,3799723000
2012-08-01,3298.699951,3523.850098,3232.459961,3413.070068,3413.070068,2842029000
2012-09-01,3401.959961,3588.020020,3354.820068,3354.820068,3354.820068,3146804200
2012-10-01,3348.070068,3542.580078,3348.070068,3429.270020,3429.270020,3351412000
2012-11-01,3420.479980,3584.729980,3341.520020,3557.280029,3557.280029,3132266800
2012-12-01,3567.899902,3684.159912,3563.020020,3641.070068,3641.070068,2352285400
2013-01-01,3702.659912,3793.260010,3680.610107,3732.600098,3732.600098,1980871800
2013-02-01,3734.659912,3787.530029,3600.810059,3723.000000,3723.000000,2200756000
2013-03-01,3712.419922,3871.580078,3661.209961,3731.419922,3731.419922,2213404200
2013-04-01,3729.820068,3886.449951,3584.379883,3856.750000,3856.750000,2379755800
2013-05-01,3828.620117,4072.239990,3819.040039,3948.590088,3948.590088,2003759600
2013-06-01,3929.679932,3979.530029,3575.169922,3738.909912,3738.909912,2029361000
2013-07-01,3761.570068,4007.229980,3668.770020,3992.689941,3992.689941,1988788500
2013-08-01,3996.810059,4123.890137,3933.780029,3933.780029,3933.780029,1822333500
2013-09-01,3974.790039,4228.000000,3927.629883,4143.439941,4143.439941,2015511700
2013-10-01,4151.919922,4309.919922,4105.669922,4299.890137,4299.890137,1995722200
2013-11-01,4302.029785,4356.279785,4211.819824,4295.209961,4295.209961,1705372600
2013-12-01,4294.649902,4309.310059,4051.250000,4295.950195,4295.950195,1680277200
2014-01-01,4307.399902,4351.209961,4098.709961,4165.720215,4165.720215,2514557600
2014-02-01,4160.279785,4420.939941,4080.600098,4408.080078,4408.080078,2385587900
2014-03-01,4338.790039,4432.500000,4183.000000,4391.500000,4391.500000,2678379900
2014-04-01,4408.740234,4504.140137,4319.279785,4487.390137,4487.390137,2347942300
2014-05-01,4473.830078,4536.830078,4400.910156,4519.569824,4519.569824,2306876000
2014-06-01,4523.899902,4598.649902,4407.180176,4422.839844,4422.839844,2310644500
2014-07-01,4438.770020,4490.720215,4238.270020,4246.140137,4246.140137,2411545200
2014-08-01,4236.350098,4401.520020,4109.310059,4381.040039,4381.040039,2224356200
2014-09-01,4383.620117,4509.580078,4334.009766,4416.240234,4416.240234,2216522900
2014-10-01,4400.609863,4427.759766,3789.110107,4233.089844,4233.089844,3826367200
2014-11-01,4225.810059,4403.549805,4118.500000,4390.180176,4390.180176,2411510200
2014-12-01,4354.189941,4427.740234,3926.340088,4272.750000,4272.750000,2472338800
2015-01-01,4294.049805,4679.259766,4076.159912,4604.250000,4604.250000,3027091300
2015-02-01,4613.310059,4951.479980,4584.370117,4951.479980,4951.479980,2528232100
2015-03-01,4937.430176,5106.040039,4856.140137,5033.640137,5033.640137,2829209800
2015-04-01,5009.629883,5283.709961,4987.259766,5046.490234,5046.490234,2894296400
2015-05-01,5060.500000,5193.770020,4874.899902,5007.890137,5007.890137,2352592200
2015-06-01,5029.049805,5095.040039,4712.970215,4790.200195,4790.200195,2863471300
2015-07-01,4849.430176,5184.740234,4601.899902,5082.609863,5082.609863,2629871400
2015-08-01,5076.799805,5217.799805,4230.490234,4652.950195,4652.950195,2579817300
2015-09-01,4586.330078,4733.049805,4278.569824,4455.290039,4455.290039,2796557600
2015-10-01,4518.029785,4947.020020,4386.100098,4897.660156,4897.660156,2759679000
2015-11-01,4848.859863,5011.649902,4751.029785,4957.600098,4957.600098,2405990100
2015-12-01,4960.379883,4975.709961,4472.649902,4637.060059,4637.060059,2661823600
2016-01-01,4582.049805,4586.109863,4084.679932,4417.020020,4417.020020,2674749200
2016-02-01,4418.140137,4422.609863,3892.459961,4353.549805,4353.549805,2936600000
2016-03-01,4343.930176,4580.970215,4323.180176,4385.060059,4385.060059,2623726800
2016-04-01,4331.279785,4607.689941,4229.120117,4428.959961,4428.959961,2379398400
2016-05-01,4455.759766,4536.629883,4245.169922,4505.620117,4505.620117,2082359700
2016-06-01,4502.839844,4507.220215,4007.969971,4237.479980,4237.479980,2909371000
2016-07-01,4261.089844,4474.669922,4062.070068,4439.810059,4439.810059,2078795600
2016-08-01,4469.990234,4528.000000,4293.339844,4438.220215,4438.220215,1711997500
2016-09-01,4448.029785,4569.620117,4310.879883,4448.259766,4448.259766,2122167200
2016-10-01,4447.540039,4579.279785,4370.649902,4509.259766,4509.259766,1953107300
2016-11-01,4532.339844,4606.660156,4344.879883,4578.339844,4578.339844,2424966100
2016-12-01,4571.200195,4864.290039,4490.149902,4862.310059,4862.310059,2072752000
2017-01-01,4845.959961,4929.600098,4748.899902,4748.899902,4748.899902,1924959300
2017-02-01,4786.850098,4932.350098,4733.819824,4858.580078,4858.580078,1914789200
2017-03-01,4897.479980,5122.509766,4897.479980,5122.509766,5122.509766,2192831200
2017-04-01,5130.180176,5296.520020,4980.410156,5267.330078,5267.330078,2038144900
2017-05-01,5284.879883,5442.100098,5238.509766,5283.629883,5283.629883,2288415800
2017-06-01,5290.839844,5372.970215,5117.229980,5120.680176,5120.680176,1959945700
2017-07-01,5151.189941,5259.470215,5092.140137,5093.770020,5093.770020,1642469600
2017-08-01,5116.899902,5231.649902,4995.069824,5085.589844,5085.589844,1553280600
2017-09-01,5117.189941,5329.810059,5050.089844,5329.810059,5329.810059,1828550900
2017-10-01,5332.919922,5513.529785,5326.660156,5503.290039,5503.290039,1579660900
2017-11-01,5524.379883,5536.399902,5267.220215,5372.790039,5372.790039,1745109700
2017-12-01,5374.129883,5429.029785,5299.060059,5312.560059,5312.560059,1443544600
2018-01-01,5318.740234,5567.029785,5258.660156,5481.930176,5481.930176,1704206200
2018-02-01,5510.589844,5529.399902,5051.209961,5320.490234,5320.490234,1907980900
2018-03-01,5304.810059,5315.770020,5038.120117,5167.299805,5167.299805,1942703700
2018-04-01,5144.629883,5521.439941,5094.689941,5520.500000,5520.500000,1541886100
2018-05-01,5511.459961,5657.439941,5381.379883,5398.399902,5398.399902,1845359900
2018-06-01,5440.419922,5560.620117,5246.410156,5323.529785,5323.529785,1879379700
2018-07-01,5264.399902,5529.029785,5242.640137,5511.299805,5511.299805,1735657900
2018-08-01,5520.330078,5539.410156,5287.180176,5406.850098,5406.850098,1536912100
2018-09-01,5400.700195,5546.799805,5226.310059,5493.490234,5493.490234,1734350200
2018-10-01,5494.930176,5519.939941,4896.799805,5093.439941,5093.439941,2255277300
